disorder_id	disorder_name	description
601366	"MOTHERS AGAINST DECAPENTAPLEGIC, DROSOPHILA, HOMOLOG OF, 2; SMAD2"	"MADH2;; SMA- AND MAD-RELATED PROTEIN 2 MAD, DROSOPHILA, HOMOLOG OF;; MADR2"
601367	"STROKE, ISCHEMIC"	CEREBROVASCULAR ACCIDENT;; CEREBRAL INFARCTION
601368	DISHEVELLED 3; DVL3	
601369	"DEAFNESS, AUTOSOMAL DOMINANT 9; DFNA9"	
601370	"HOLOPROSENCEPHALY, SEMILOBAR, WITH CRANIOSYNOSTOSIS"	GENOA SYNDROME
601371	"CATARACT, AGE-RELATED NUCLEAR"	NUCLEAR SCLEROSIS OF THE LENS
601372	"CHOREA, REMITTING, WITH NYSTAGMUS AND CATARACT"	
601373	"CHEMOKINE, CC MOTIF, RECEPTOR 5; CCR5"	CC CHEMOKINE RECEPTOR 5; CCCKR5;; CMKBR5;; CKR5
601374	APROSENCEPHALY AND CEREBELLAR DYSGENESIS	
601375	"ECTODERMAL DYSPLASIA, HIDROTIC, CHRISTIANSON-FOURIE TYPE"	
601376	"CHONDRODYSPLASIA, LETHAL, WITH LONG BONE ANGULATION AND MIXED BONE DENSITY"	
601377	MOVED TO 218340	
601378	MOVED TO 272430	
601379	HUNTER-MCALPINE CRANIOSYNOSTOSIS SYNDROME	
601380	EPHRIN A4; EFNA4	EPH-RELATED RECEPTOR TYROSINE KINASE LIGAND 4; EPLG4;; LIGAND OF EPH-RELATED KINASE 4; LERK4;; EFL4
601381	EPHRIN A3; EFNA3	EPH-RELATED RECEPTOR TYROSINE KINASE LIGAND 3; EPLG3;; LIGAND OF EPH-RELATED KINASE 3; LERK3;; EFL2;; EHK1 LIGAND; EHK1L
601382	"CHARCOT-MARIE-TOOTH DISEASE, TYPE 4B1; CMT4B1"	"CHARCOT-MARIE-TOOTH DISEASE, AUTOSOMAL RECESSIVE, WITH FOCALLY FOLDED MYELIN SHEATHS, AUTOSOMAL RECESSIVE, TYPE 4B1;; CHARCOT-MARIE-TOOTH NEUROPATHY, TYPE 4B1;; CHARCOT-MARIE-TOOTH DISEASE, TYPE 4B; CMT4B"
601383	AQUAPORIN 6; AQP6	"AQUAPORIN 2-LIKE, KIDNEY SPECIFIC; AQP2L"
601384	"LYMPHOCYTE ANTIGEN 6 COMPLEX, LOCUS E; LY6E"	RETINOIC ACID-INDUCED GENE E; RIGE;; THYMIC SHARED ANTIGEN 1; TSA1
601385	TUMOR SUPPRESSOR CANDIDATE 3; TUSC3	PUTATIVE PROSTATE CANCER TUMOR SUPPRESSOR;; N33;; D8S1992
601386	"DEAFNESS, AUTOSOMAL RECESSIVE 12; DFNB12"	
601387	TUMOR SUSCEPTIBILITY GENE 101; TSG101	"VACUOLAR PROTEIN SORTING 23, YEAST, HOMOLOG OF; VPS23"
601388	"DIABETES MELLITUS, INSULIN-DEPENDENT, 12; IDDM12"	INSULIN-DEPENDENT DIABETES MELLITUS 12
601389	"CERVICAL RIBS, SPRENGEL ANOMALY, ANAL ATRESIA, AND URETHRAL OBSTRUCTION"	
601390	VAN MALDERGEM SYNDROME 1; VMLDS1	CEREBROFACIOARTICULAR SYNDROME
601391	"CHEMOKINE, CC MOTIF, LIGAND 13; CCL13"	"SMALL INDUCIBLE CYTOKINE SUBFAMILY A, MEMBER 13; SCYA13;; NEW CC CHEMOKINE 1; NCC1;; MONOCYTE CHEMOTACTIC PROTEIN 4; MCP4"
601392	"CHEMOKINE, CC MOTIF, LIGAND 14; CCL14"	"SMALL INDUCIBLE CYTOKINE SUBFAMILY A, MEMBER 14; SCYA14;; NEW CC CHEMOKINE 2; NCC2;; HEMOFILTRATE CC CHEMOKINE 1; HCC1"
601393	"CHEMOKINE, CC MOTIF, LIGAND 15; CCL15"	"SMALL INDUCIBLE CYTOKINE SUBFAMILY A, MEMBER 15; SCYA15;; LEUKOTACTIN 1; LKN1;; NEW CC CHEMOKINE 3; NCC3;; HCC2;; MACROPHAGE INFLAMMATORY PROTEIN 5; MIP5"
601394	"CHEMOKINE, CC MOTIF, LIGAND 16; CCL16"	"SMALL INDUCIBLE CYTOKINE SUBFAMILY A, MEMBER 16; SCYA16;; NEW CC CHEMOKINE 4; NCC4;; LIVER-EXPRESSED CHEMOKINE; LEC;; HEMOFILTRATE CC CHEMOKINE 4; HCC4;; LYMPHOCYTE AND MONOCYTE CHEMOATTRACTANT; LMC"
601395	"CHEMOKINE, CC MOTIF, LIGAND 3-LIKE 1; CCL3L1"	LD78-BETA;; MACROPHAGE INFLAMMATORY PROTEIN 1-ALPHA-P;; MIP1-ALPHA-P; MIP1AP;; SMALL INDUCIBLE CYTOKINE A3-LIKE 1; SCYA3L1;; G0S19-2
601396	"WINGLESS-TYPE MMTV INTEGRATION SITE FAMILY, MEMBER 8B; WNT8B"	
601397	"T BRACHYURY, MOUSE, HOMOLOG OF; T"	TRANSCRIPTION FACTOR T; TFT
601398	VASCULAR ENDOTHELIAL GROWTH FACTOR B; VEGFB	VASCULAR ENDOTHELIAL GROWTH FACTOR-RELATED FACTOR; VRF
601399	"PLATELET DISORDER, FAMILIAL, WITH ASSOCIATED MYELOID MALIGNANCY; FPDMM"	"PLATELET DISORDER, ASPIRIN-LIKE;; THROMBOCYTOPENIA, FAMILIAL, WITH PROPENSITY TO ACUTE MYELOGENOUS LEUKEMIA; FPD/AML"
601400	MOVED TO 275355	
601401	MYELOID LEUKEMIA FACTOR 2; MLF2	MYELODYSPLASIA-MYELOID LEUKEMIA FACTOR 2
601402	MYELOID LEUKEMIA FACTOR 1; MLF1	MYELODYSPLASIA-MYELOID LEUKEMIA FACTOR 1
601403	DEDICATOR OF CYTOKINESIS 1; DOCK1	"DOWNSTREAM OF CRK; DOCK;; DOWNSTREAM OF CRK, 180-KD; DOCK180;; CED5, C. ELEGANS, HOMOLOG OF"
601404	G PROTEIN-COUPLED RECEPTOR 68; GPR68	OVARIAN CANCER G PROTEIN-COUPLED RECEPTOR 1; OGR1
601405	CHYMOTRYPSIN C; CTRC	CALDECRIN; CLCR
601406	B-CELL CLL/LYMPHOMA 7A; BCL7A	B-CELL CLL/LYMPHOMA 7; BCL7
601407	"DIABETES MELLITUS, NONINSULIN-DEPENDENT, 2; NIDDM2"	NONINSULIN-DEPENDENT DIABETES MELLITUS 2
601408	LYSINE ACETYLTRANSFERASE 6A; KAT6A	HISTONE ACETYLTRANSFERASE MYST3; MYST3;; ZINC FINGER PROTEIN 220; ZNF220;; MONOCYTIC LEUKEMIA ZINC FINGER PROTEIN; MOZ
601409	LYSINE ACETYLTRANSFERASE 5; KAT5	"HIV-1 TAT-INTERACTING PROTEIN; HTATIP;; TAT-INTERACTING PROTEIN, 60-KD; TIP60;; ESA1, S. CEREVISIAE, HOMOLOG OF; ESA1"
601410	"DIABETES MELLITUS, TRANSIENT NEONATAL, 1"	TNDM1;; TNDM;; DMTN
601411	"SARCOGLYCAN, DELTA; SGCD"	
601412	"DEAFNESS, AUTOSOMAL DOMINANT 7; DFNA7"	
601413	"DEIODINASE, IODOTHYRONINE, TYPE II; DIO2"	"THYROXINE DEIODINASE, TYPE II; TXDI2;; D2"
601414	RETINITIS PIGMENTOSA 18; RP18	
601415	V-MYB AVIAN MYELOBLASTOSIS VIRAL ONCOGENE HOMOLOG-LIKE 2; MYBL2	MYB-RELATED GENE BMYB
601416	"SOLUTE CARRIER FAMILY 39 (ZINC TRANSPORTER), MEMBER 7; SLC39A7"	"KE4, MOUSE, HOMOLOG OF; HKE4;; D6S2244E"
601417	17-BETA-HYDROXYSTEROID DEHYDROGENASE VIII; HSD17B8	"FabG-LIKE; FABGL;; FabG, E. COLI, HOMOLOG OF;; KE6, MOUSE, HOMOLOG OF;; HKE6;; D6S2245E;; 3-OXOACYL-ACYL CARRIER PROTEIN REDUCTASE, E. COLI, HOMOLOG OF"
601418	RIBOSOME BINDING PROTEIN 1; RRBP1	"EXTRACELLULAR MATRIX GLYCOPROTEIN ES/130, CHICKEN, HOMOLOG OF; ES130"
601419	"MYOPATHY, MYOFIBRILLAR, 1; MFM1"	"MYOPATHY, MYOFIBRILLAR, DESMIN-RELATED;; DESMINOPATHY, PRIMARY;; DESMIN-RELATED MYOPATHY; DRM;; MYOFIBRILLAR MYOPATHY WITH ARRHYTHMOGENIC RIGHT VENTRICULAR CARDIOMYOPATHY;; DESMIN-RELATED MYOPATHY WITH ARRHYTHMOGENIC RIGHT VENTRICULAR CARDIOMYOPATHY;; ARRHYTHMOGENIC RIGHT VENTRICULAR DYSPLASIA, FAMILIAL, 7, FORMERLY; ARVD7, FORMERLY;; ARRHYTHMOGENIC RIGHT VENTRICULAR CARDIOMYOPATHY 7, FORMERLY; ARVC7, FORMERLY;; INCLUSION BODY MYOPATHY 1, AUTOSOMAL DOMINANT, FORMERLY; IBM1, FORMERLY;; CARDIOMYOPATHY, DILATED, 1F AND LIMB-GIRDLE MUSCULAR DYSTROPHY TYPE 1D, FORMERLY;; CMD1F AND LGMD1D, FORMERLY;; CARDIOMYOPATHY, DILATED, WITH CONDUCTION DEFECT AND MUSCULAR DYSTROPHY; CDCD3, FORMERLY"
601420	"MICROCEPHALY, CORPUS CALLOSUM DYSGENESIS, AND CLEFT LIP/PALATE"	
601421	LYSYL-tRNA SYNTHETASE; KARS	KRS
601422	LEUCINE ZIPPER PROTEIN 1; LUZP1	LUZP
601423	THYMINE-DNA GLYCOSYLASE; TDG	
601424	3-OXOACID CoA TRANSFERASE 1; OXCT1	OXCT;; SUCCINYL-CoA:3-OXOACID-CoA TRANSFERASE; SCOT
601425	"TRANSCRIPTION ELONGATION FACTOR A, 1; TCEA1"	TCEA;; TFIIS; TF2S;; SII
601426	"NUCLEAR RECEPTOR SUBFAMILY 2, GROUP C, MEMBER 2; NR2C2"	NUCLEAR HORMONE RECEPTOR TR4 TESTICULAR NUCLEAR RECEPTOR 4; TR4;; TAK1
601427	"ANTERIOR CHAMBER CLEAVAGE DISORDER, CEREBELLAR HYPOPLASIA, HYPOTHYROIDISM, AND TRACHEAL STENOSIS"	
601428	"RNA, U4ATAC SMALL NUCLEAR; RNU4ATAC"	"RNA, U4, SMALL NUCLEAR, AT-AC FORM; U4ATAC"
601429	"RNA, U6ATAC SMALL NUCLEAR; RNU6ATAC"	"RNA, U6, SMALL NUCLEAR, AT-AC FORM; U6ATAC"
601430	"UPF1, YEAST, HOMOLOG OF; UPF1"	HUPF1;; REGULATOR OF NONSENSE TRANSCRIPTS 1; RENT1
601431	TRANSFER RNA ALANINE 1; TRNAA1	tRNA ALANINE
601432	TRANSFER RNA ARGININE 3; TRNAR3	tRNA ARGININE 3; TRR3
601433	MOVED TO 180621	
601434	S-PHASE KINASE-ASSOCIATED PROTEIN 1; SKP1	"S-PHASE KINASE-ASSOCIATED PROTEIN 1A; SKP1A;; CDK2/CYCLIN A-ASSOCIATED PROTEIN p19A;; ORGAN OF CORTI PROTEIN 2; OCP2;; TRANSCRIPTION ELONGATION FACTOR B, 1-LIKE; TCEB1L"
601435	S-PHASE KINASE-ASSOCIATED PROTEIN 1 PSEUDOGENE 2; SKP1P2	S-PHASE KINASE-ASSOCIATED PROTEIN 1B; SKP1B;; CDK2/CYCLIN A-ASSOCIATED PROTEIN p19B
601436	S-PHASE KINASE-ASSOCIATED PROTEIN 2; SKP2	CDK2/CYCLIN A-ASSOCIATED PROTEIN p45;; F-BOX AND LEUCINE-RICH REPEAT PROTEIN 1; FBXL1; FBL1
601437	"Fc FRAGMENT OF IgG, RECEPTOR TRANSPORTER, ALPHA; FCGRT"	"IMMUNOGLOBULIN RECEPTOR, INTESTINAL, HEAVY CHAIN"
601438	"RHIZOMELIC DYSPLASIA, PATTERSON-LOWRY TYPE"	
601439	"ATP-BINDING CASSETTE, SUBFAMILY C, MEMBER 9; ABCC9"	SULFONYLUREA RECEPTOR 2; SUR2
601440	"DIACYLGLYCEROL KINASE, EPSILON, 64-KD; DGKE"	DGK-EPSILON
601441	"DIACYLGLYCEROL KINASE, ZETA, 104-KD: DGKZ"	DGK-ZETA
601442	COFILIN 1; CFL1	"COFILIN, NONMUSCLE"
601443	COFILIN 2; CFL2	"COFILIN, MUSCLE"
601444	"BIOGENESIS OF LYSOSOME-RELATED ORGANELLES COMPLEX 1, SUBUNIT 1; BLOC1S1"	"BLOC1, SUBUNIT 1; BLOS1;; GCN5-LIKE 1; GCN5L1"
601445	"NADH-UBIQUINONE OXIDOREDUCTASE 1 BETA SUBCOMPLEX, 9; NDUFB9"	"NADH-UBIQUINONE OXIDOREDUCTASE, SUBUNIT B22; UQOR22"
601446	MOVED TO 300707	
601447	UBIQUITIN-SPECIFIC PROTEASE 5; USP5	ISOPEPTIDASE T; ISOT
601448	"NUCLEAR PROTEIN, ATAXIA-TELANGIECTASIA LOCUS; NPAT"	E14 GENE
601449	"DEAFNESS, PROGRESSIVE, WITH STAPES FIXATION"	
601450	"DISLOCATION OF HIP, CONGENITAL, WITH HYPEREXTENSIBILITY OF FINGERS AND FACIAL DYSMORPHISM"	"HIP, CONGENITAL DISLOCATION OF, WITH HYPEREXTENSIBILITY OF FINGERS AND FACIAL DYSMORPHISM"
601451	MOVED TO 225400	
601452	OCULOAURICULOFRONTONASAL SYNDROME; OAFNS	OCULOAURICULOFRONTONASAL DYSPLASIA
601453	TRICHODENTAL DYSPLASIA	
601454	"PSORIASIS 3, SUSCEPTIBILITY TO; PSORS3"	
601455	"CHARCOT-MARIE-TOOTH DISEASE, TYPE 4D; CMT4D"	"NEUROPATHY, HEREDITARY MOTOR AND SENSORY, LOM TYPE; HMSNL;; CHARCOT-MARIE-TOOTH DISEASE, DEMYELINATING, AUTOSOMAL RECESSIVE, TYPE 4D;; CHARCOT-MARIE-TOOTH NEUROPATHY, TYPE 4D;; HMSN4D"
601456	MULTIMERIN 1; MMRN1	MMRN;; ENDOTHELIAL CELL MULTIMERIN; ECM
601457	"SEVERE COMBINED IMMUNODEFICIENCY, AUTOSOMAL RECESSIVE, T CELL-NEGATIVE, B CELL-NEGATIVE, NK CELL-POSITIVE"	"SCID, T CELL-NEGATIVE, B CELL-NEGATIVE, NK CELL-POSITIVE"
601458	INFLAMMATORY BOWEL DISEASE 2; IBD2	
601459	PREPRONOCICEPTIN; PNOC	PPNOC;; N/OFQ
601460	"SOLUTE CARRIER ORGANIC ANION TRANSPORTER FAMILY, MEMBER 2A1; SLCO2A1"	"ORGANIC ANION TRANSPORTER 2A1; OATP2A1;; PROSTAGLANDIN TRANSPORTER; PGT;; SOLUTE CARRIER FAMILY 21 (PROSTAGLANDIN TRANSPORTER), MEMBER 2, FORMERLY; SLC21A2, FORMERLY"
601461	"ATONAL, DROSOPHILA, HOMOLOG OF, 1; ATOH1"	"MATH1, MOUSE, HOMOLOG OF;; ATH1;; HATH1"
601462	"MYASTHENIC SYNDROME, CONGENITAL, 1A, SLOW-CHANNEL; CMS1A"	"MYASTHENIC SYNDROME, CONGENITAL, TYPE IIa, FORMERLY; CMS2A, FORMERLY;; CMS IIa, FORMERLY"
601463	HYALURONAN SYNTHASE 1; HAS1	
601464	"AF4/FMR2 FAMILY, MEMBER 3; AFF3"	LYMPHOID NUCLEAR PROTEIN RELATED TO AF4; LAF4;; MLLT2-RELATED PROTEIN
601465	DEOXYGUANOSINE KINASE; DGUOK	"DEOXYGUANOSINE KINASE, MITOCHONDRIAL; DGK"
601466	PATENT DUCTUS VENOSUS; PDV	"PORTOSYSTEMIC VENOUS SHUNT, CONGENITAL; PSVS"
601467	"MITOTIC ARREST-DEFICIENT 2, S. CEREVISIAE, HOMOLOG-LIKE 1; MAD2L1"	"MITOTIC ARREST-DEFICIENT 2, S. CEREVISIAE, HOMOLOG OF;; MAD2, S. CEREVISIAE, HOMOLOG OF"
601468	"METHIONINE ADENOSYLTRANSFERASE II, ALPHA; MAT2A"	"MATA2;; MAT II, KIDNEY-SPECIFIC;; S-ADENOSYLMETHIONINE SYNTHETASE 2; SAMS2"
601469	PARATHYROID HORMONE 2 RECEPTOR; PTH2R	PARATHYROID HORMONE RECEPTOR 2; PTHR2
601470	"CHEMOKINE, CX3C MOTIF, RECEPTOR 1; CX3CR1"	FRACTALKINE RECEPTOR CX3CR1;; G PROTEIN-COUPLED RECEPTOR 13; GPR13;; G PROTEIN-COUPLED RECEPTOR V28; V28
601471	"FACIAL PARESIS, HEREDITARY CONGENITAL, 1; HCFP1"	"FACIAL PALSY, CONGENITAL, UNILATERAL OR BILATERAL;; MOEBIUS SYNDROME 2, FORMERLY; MBS2, FORMERLY;; MOBIUS SYNDROME 2, FORMERLY"
601472	"CHARCOT-MARIE-TOOTH DISEASE, AXONAL, TYPE 2D; CMT2D"	"CHARCOT-MARIE-TOOTH DISEASE, NEURONAL, TYPE 2D;; CHARCOT-MARIE-TOOTH NEUROPATHY, TYPE 2D"
601473	ZINC FINGER PROTEIN 75A; ZNF75A	
601474	MOVED TO 314997	
601475	"PERIODIC TRYPTOPHAN PROTEIN 2, YEAST, HOMOLOG OF; PWP2"	PWP2H
601476	"LYSOSOME-ASSOCIATED PROTEIN, TRANSMEMBRANE 5; LAPTM5"	LYSOSOME-ASSOCIATED TRANSMEMBRANE PROTEIN 5;; LYSOSOME-ASSOCIATED MULTISPANNING MEMBRANE PROTEIN 5;; RETINOIC ACID-INDUCIBLE GENE E3; E3
601477	RIBBING DISEASE	"DIAPHYSEAL SCLEROSIS, MULTIPLE"
601478	MYOSIN IA; MYO1A	
601479	MYOSIN IE; MYO1E	"MYOSIN IC, FORMERLY; MYO1C, FORMERLY"
601480	MYOSIN IF; MYO1F	"MYOSIN ID, FORMERLY; MYO1D, FORMERLY"
601481	MYOSIN X; MYO10	
601482	"DOWNREGULATOR OF TRANSCRIPTION 1, TBP-BINDING; DR1"	TATA BOX-BINDING PROTEIN-ASSOCIATED PHOSPHOPROTEIN DR1;; NEGATIVE COFACTOR 2-BETA;; NC2-BETA
601483	PATERNALLY EXPRESSED GENE 3; PEG3	
601484	SELENOPROTEIN P; SELENOP	"SELP; SEPP;; SELENOPROTEIN P, PLASMA, 1; SEPP1"
601485	SYNTAXIN 1B; STX1B	
601486	DELETED IN AZOOSPERMIA-LIKE; DAZL	DAZLA;; DELETED IN AZOOSPERMIA HOMOLOG; DAZH;; SPGYLA
601487	PEROXISOME PROLIFERATOR-ACTIVATED RECEPTOR-GAMMA; PPARG	
601488	NEUTROPHIL CYTOSOLIC FACTOR 4; NCF4	"NCF, 40-KD;; p40-PHOX"
601489	"INSULIN-LIKE GROWTH FACTOR-BINDING PROTEIN, ACID-LABILE SUBUNIT; IGFALS"	"IGFBP, SOLUBLE;; ACID-LABILE SUBUNIT; ALS"
601490	"NUCLEAR FACTOR ERYTHROID 2, p45 SUBUNIT; NFE2"	p45
601491	IMPRINTED IN PRADER-WILLI SYNDROME; IPW	
601492	"MUCOPOLYSACCHARIDOSIS, TYPE IX; MPS9"	MPS IX;; HYALURONIDASE DEFICIENCY
601493	"CARDIOMYOPATHY, DILATED, 1C, WITH OR WITHOUT LEFT VENTRICULAR NONCOMPACTION; CMD1C"	
601494	"CARDIOMYOPATHY, DILATED, 1D; CMD1D"	"LEFT VENTRICULAR NONCOMPACTION 6, INCLUDED; LVNC6, INCLUDED"
601495	"AGAMMAGLOBULINEMIA 1, AUTOSOMAL RECESSIVE; AGM1"	"AGAMMAGLOBULINEMIA, AUTOSOMAL RECESSIVE, DUE TO IGHM DEFECT"
601496	GDNF FAMILY RECEPTOR ALPHA-1; GFRA1	GLIAL CELL LINE-DERIVED NEUROTROPHIC FACTOR RECEPTOR ALPHA; GDNFRA; GDNFR
601497	BCL2-ASSOCIATED ATHANOGENE 1; BAG1	"RECEPTOR-ASSOCIATED PROTEIN, 46-KD; RAP46"
601498	PEROXISOME BIOGENESIS FACTOR 6; PEX6	PEROXIN 6;; PEROXISOMAL ASSEMBLY FACTOR 2; PAF2;; PEROXISOMAL-TYPE ATPase 1; PXAAA1
601499	"AXENFELD-RIEGER SYNDROME, TYPE 2; RIEG2"	"RIEGER SYNDROME, TYPE 2"
601500	"SMOOTHENED, DROSOPHILA, HOMOLOG OF; SMOH"	SMO
601501	"VACUOLAR PROTEIN SORTING 35, YEAST, HOMOLOG OF; VPS35"	"MEM3, MOUSE, HOMOLOG OF; MEM3"
601502	"Fc FRAGMENT OF IgG, HIGH AFFINITY Ib, RECEPTOR FOR; FCGR1B"	IMMUNOGLOBULIN G Fc RECEPTOR IB; IGFRB;; CD64
601503	"Fc FRAGMENT OF IgG, HIGH AFFINITY Ic, RECEPTOR FOR; FCGR1C"	IMMUNOGLOBULIN G Fc RECEPTOR IC; IGFRC;; CD64
601504	SEC14-LIKE 1; SEC14L1	"SEC14, S. CEREVISIAE, HOMOLOG OF, 1"
601505	ZINC FINGER PROTEIN 146; ZNF146	ONLY ZINC FINGERS; OZF
601506	SEPTIN 2; SEPT2	"NEURAL PRECURSOR CELL EXPRESSED, DEVELOPMENTALLY DOWNREGULATED 5; NEDD5;; DIFF6"
601507	"ADAPTOR-RELATED PROTEIN COMPLEX 3, SIGMA-1 SUBUNIT; AP3S1"	"CLATHRIN-ASSOCIATED/ASSEMBLY/ADAPTOR PROTEIN, SMALL 3, 22-KD; CLAPS3;; CLATHRIN ADAPTOR COMPLEX AP3, SIGMA-3A SUBUNIT"
601508	MOVED TO 168601	
601509	GAMMA-GLUTAMYL HYDROLASE; GGH	
601510	SREBP CLEAVAGE-ACTIVATING PROTEIN; SCAP	
601511	SIGNAL TRANSDUCER AND ACTIVATOR OF TRANSCRIPTION 5A; STAT5A	SIGNAL TRANSDUCER AND ACTIVATOR OF TRANSCRIPTION 5; STAT5;; MAMMARY GLAND FACTOR; MGF
601512	SIGNAL TRANSDUCER AND ACTIVATOR OF TRANSCRIPTION 6; STAT6	"STAT, INTERLEUKIN 4-INDUCED;; IL4-STAT"
601513	FIBROBLAST GROWTH FACTOR 12; FGF12	FIBROBLAST GROWTH FACTOR HOMOLOGOUS FACTOR 1; FHF1
601514	FIBROBLAST GROWTH FACTOR 11; FGF11	FIBROBLAST GROWTH FACTOR HOMOLOGOUS FACTOR 3; FHF3
601515	FIBROBLAST GROWTH FACTOR 14; FGF14	FIBROBLAST GROWTH FACTOR HOMOLOGOUS FACTOR 4; FHF4
601516	SPLICING FACTOR 1; SF1	ZINC FINGER PROTEIN 162; ZNF162;; ZFM1;; D11S636
601517	ATAXIN 2; ATXN2	
601518	"PROSTATE CANCER, HEREDITARY, 1; HPC1"	PRCA1
601519	"ATP SYNTHASE, H+ TRANSPORTING, MITOCHONDRIAL FO COMPLEX, SUBUNIT E; ATP5I"	"F1FO-ATP SYNTHASE, MURINE e SUBUNIT GENE; ATP5K"
601520	"CHEMOKINE, CC MOTIF, LIGAND 17; CCL17"	"SMALL INDUCIBLE CYTOKINE SUBFAMILY A, MEMBER 17; SCYA17;; THYMUS AND ACTIVATION-REGULATED CHEMOKINE; TARC"
601521	ENDOTHELIAL CELL-SPECIFIC MOLECULE 1; ESM1	
601522	GROWTH FACTOR RECEPTOR-BOUND PROTEIN 7; GRB7	
601523	GROWTH FACTOR RECEPTOR-BOUND PROTEIN 10; GRB10	GRB-IR;; MATERNALLY EXPRESSED GENE 1; MEG1
601524	GROWTH FACTOR RECEPTOR-BOUND PROTEIN 14; GRB14	
601525	CHITINASE 3-LIKE 1; CHI3L1	CARTILAGE GLYCOPROTEIN 39; GP39;; CHONDROCYTE PROTEIN YKL40
601526	CHITINASE 3-LIKE 2; CHI3L2	CHONDROCYTE PROTEIN YKL39; YKL39;; CHONDROCYTE PROTEIN 39
601527	ARISTALESS-LIKE HOMEOBOX 1; ALX1	CARTILAGE HOMEOPROTEIN 1; CART1
601528	VASCULAR ENDOTHELIAL GROWTH FACTOR C; VEGFC	VASCULAR ENDOTHELIAL GROWTH FACTOR-RELATED PROTEIN; VRP
601529	"NUCLEAR RECEPTOR SUBFAMILY 2, GROUP C, MEMBER 1; NR2C1"	NUCLEAR HORMONE RECEPTOR TR2; TR2
601530	SEQUESTOSOME 1; SQSTM1	UBIQUITIN-BINDING PROTEIN P62; P62
601531	LEUKOTRIENE B4 RECEPTOR; LTB4R	"LTB4R1;; CHEMOKINE RECEPTOR-LIKE 1; CMKRL1;; PURINERGIC RECEPTOR P2Y, G PROTEIN-COUPLED, 7; P2RY7;; PURINOCEPTOR P2Y7; P2Y7;; LEUKOTRIENE B4 G PROTEIN-COUPLED RECEPTOR; BLTR;; BLT1;; G PROTEIN-COUPLED RECEPTOR 16; GPR16"
601532	"CASPASE 6, APOPTOSIS-RELATED CYSTEINE PROTEASE; CASP6"	APOPTOTIC CYSTEINE PROTEASE MCH2
601533	A DISINTEGRIN AND METALLOPROTEINASE DOMAIN 2; ADAM2	"FERTILIN, BETA; FTNB;; PH30"
601534	"POTASSIUM CHANNEL, INWARDLY RECTIFYING, SUBFAMILY J, MEMBER 3; KCNJ3"	INWARDLY RECTIFYING POTASSIUM CHANNEL KIR3.1;; GIRK1
601535	EPHRIN A5; EFNA5	EPH-RELATED RECEPTOR TYROSINE KINASE LIGAND 7; EPLG7;; LIGAND OF EPH-RELATED KINASE 7; LERK7;; RAGS;; EFL5
601536	ATHABASKAN BRAINSTEM DYSGENESIS SYNDROME; ABDS	NAVAJO BRAINSTEM SYNDROME
601537	"MICROCEPHALY, RETINITIS PIGMENTOSA, AND SUTURAL CATARACT"	
601538	PROP PAIRED-LIKE HOMEOBOX 1; PROP1	"PROPHET OF PIT1, PAIRED-LIKE HOMEODOMAIN TRANSCRIPTION FACTOR"
601539	PEROXISOME BIOGENESIS DISORDER 1B; PBD1B	"PEROXISOME BIOGENESIS DISORDER (NEONATAL ADRENOLEUKODYSTROPHY/INFANTILE REFSUM DISEASE);; PEROXISOME BIOGENESIS DISORDER (NALD/IRD);; ADRENOLEUKODYSTROPHY, AUTOSOMAL NEONATAL;; REFSUM DISEASE, INFANTILE;; INFANTILE PHYTANIC ACID STORAGE DISEASE"
601540	BROMODOMAIN-CONTAINING PROTEIN 2; BRD2	"FEMALE STERILE HOMEOTIC-RELATED GENE 1, MOUSE, HOMOLOG OF; FSRG1;; RING3"
601541	BROMODOMAIN-CONTAINING PROTEIN 3; BRD3	RING3-LIKE GENE; RING3L;; OPEN READING FRAME X; ORFX
601542	PAIRED-LIKE HOMEODOMAIN TRANSCRIPTION FACTOR 2; PITX2	PITUITARY HOMEOBOX 2; PTX2;; RIEG BICOID-RELATED HOMEOBOX TRANSCRIPTION FACTOR 1; RIEG1;; RIEG;; SOLURSHIN;; ALL1-RESPONSIVE GENE 1; ARP1
601543	"DEAFNESS, AUTOSOMAL DOMINANT 12; DFNA12"	"DEAFNESS, AUTOSOMAL DOMINANT 8; DFNA8"
601544	"DEAFNESS, AUTOSOMAL DOMINANT 3A; DFNA3A"	
601545	"PLATELET-ACTIVATING FACTOR ACETYLHYDROLASE, ISOFORM 1B, ALPHA SUBUNIT; PAFAH1B1"	LIS1 GENE; LIS1
601546	PROSPERO-RELATED HOMEOBOX 1; PROX1	HOMEOBOX GENE PROX1
601547	"CATARACT 3, MULTIPLE TYPES; CTRCT3"	"CATARACT 3, MULTIPLE TYPES, WITH OR WITHOUT MICROCORNEA;; CATARACT, CONGENITAL, CERULEAN TYPE, 2; CCA2"
601548	EGF-CONTAINING FIBULIN-LIKE EXTRACELLULAR MATRIX PROTEIN 1; EFEMP1	FIBRILLIN-LIKE; FBNL;; FIBULIN 3; FBLN3;; S1-5
601549	"ALACRIMA, CONGENITAL, AUTOSOMAL RECESSIVE"	
601550	BLOOD GROUP--SWANN SYSTEM; SW	SWANN BLOOD GROUP
601551	BLOOD GROUP--FROESE	FR;; FROESE BLOOD GROUP ANTIGEN
